"Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X2ndFlrSF","LowQualFinSF","GrLivArea","BedroomAbvGr","KitchenAbvGr","Functional","GarageFinish","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleCondition","SalePrice","have_Garage","Fireplaces_present","pool_present","FullBath_total","HalfBath_total"
1286,50,"RM",50,6000,4,TRUE,"Inside",TRUE,"BrkSide","Norm","1Fam","1.5Fin",6,6,1950,FALSE,"MetalSd","MetalSd","None",0,2,"CBlock",2,2,1,1,1,780,780,5,587,0,1412,4,1,7,1,280,"Y",45,0,0,FALSE,"None",0,5,2009,TRUE,132500,TRUE,TRUE,FALSE,1,0
1287,20,"RL",71.0243400732968,9790,4,TRUE,"Inside",TRUE,"NWAmes","Feedr","1Fam","1Story",6,5,1963,TRUE,"HdBoard","HdBoard","BrkFace",451,3,"CBlock",2,2,1,5,3,678,1328,3,0,0,1328,3,1,7,1,528,"Y",0,26,0,FALSE,"None",0,6,2010,TRUE,143000,TRUE,TRUE,FALSE,2,1
1288,20,"RL",100.915009645187,36500,3,FALSE,"Inside",FALSE,"ClearCr","Norm","1Fam","1Story",5,5,1964,FALSE,"Wd Sdng","Wd Sdng","BrkCmn",621,4,"CBlock",2,2,3,3,1,812,1624,2,0,0,1582,4,1,7,1,390,"N",168,198,0,FALSE,"None",0,6,2006,TRUE,190000,TRUE,FALSE,FALSE,2,1
1289,120,"RL",40,5664,3,TRUE,"Inside",TRUE,"StoneBr","Norm","TwnhsE","1Story",8,5,2000,FALSE,"CemntBd","CmentBd","None",0,3,"PConc",3,2,1,6,1,343,1501,5,0,0,1659,2,1,7,3,499,"Y",212,59,0,FALSE,"None",0,10,2009,TRUE,278000,TRUE,TRUE,FALSE,3,0
1290,60,"RL",86,11065,3,TRUE,"Inside",TRUE,"NridgHt","Norm","1Fam","2Story",8,5,2006,FALSE,"VinylSd","VinylSd","Stone",788,3,"PConc",3,2,2,1,1,1085,1085,5,850,0,1970,3,1,7,3,753,"Y",177,74,0,FALSE,"None",0,10,2006,FALSE,281000,TRUE,TRUE,FALSE,2,1
1291,80,"RL",78.8176627190309,14112,3,TRUE,"Corner",TRUE,"NAmes","Norm","1Fam","SLvl",5,7,1964,TRUE,"Wd Sdng","HdBoard","BrkFace",86,3,"PConc",2,2,3,6,1,138,1152,3,0,0,1152,3,1,7,2,484,"Y",227,0,0,FALSE,"None",0,4,2010,TRUE,180500,TRUE,TRUE,FALSE,2,0
1292,160,"RM",21,1680,4,TRUE,"Inside",TRUE,"BrDale","Norm","Twnhs","2Story",5,7,1972,FALSE,"CemntBd","CmentBd","BrkFace",268,3,"CBlock",2,2,1,5,1,399,630,3,672,0,1302,3,1,7,1,264,"Y",185,0,0,FALSE,"None",0,2,2009,TRUE,119500,TRUE,FALSE,FALSE,2,1
1293,70,"RM",60,6600,4,TRUE,"Corner",TRUE,"OldTown","Norm","1Fam","2Story",5,4,1965,FALSE,"Wd Sdng","Wd Sdng","None",0,3,"Other",2,2,1,1,1,994,994,3,994,0,2372,4,2,5,2,432,"Y",0,287,0,FALSE,"None",0,12,2009,TRUE,107500,TRUE,FALSE,FALSE,2,0
1294,60,"RL",78,10140,4,TRUE,"Inside",TRUE,"NWAmes","Norm","1Fam","2Story",7,5,1976,FALSE,"HdBoard","HdBoard","None",0,3,"PConc",3,2,1,6,1,638,832,3,832,0,1664,4,1,7,2,528,"Y",0,28,0,TRUE,"None",0,3,2006,TRUE,162900,TRUE,TRUE,FALSE,2,1
1295,20,"RL",60,8172,4,TRUE,"Inside",TRUE,"Edwards","Norm","1Fam","1Story",5,7,1990,TRUE,"WdShing","Plywood","None",0,3,"CBlock",2,2,1,3,1,697,864,3,0,0,864,2,1,7,1,572,"N",0,0,0,FALSE,"None",0,4,2006,TRUE,115000,TRUE,FALSE,FALSE,2,0
1296,20,"RL",70,8400,4,TRUE,"Inside",TRUE,"NAmes","Feedr","1Fam","1Story",5,5,1968,TRUE,"HdBoard","HdBoard","BrkFace",168,3,"CBlock",2,2,3,4,1,36,1052,4,0,0,1052,3,1,7,2,288,"Y",356,0,0,TRUE,"None",0,11,2006,TRUE,138500,TRUE,FALSE,FALSE,2,1
1297,20,"RL",80,8700,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",5,6,1963,TRUE,"MetalSd","MetalSd","BrkFace",148,4,"CBlock",2,2,2,5,1,344,1120,4,0,0,1128,3,1,7,2,525,"Y",192,20,123,TRUE,"None",0,12,2008,TRUE,155000,TRUE,FALSE,FALSE,3,0
1298,180,"RM",35,3675,4,TRUE,"Inside",TRUE,"Edwards","Norm","TwnhsE","SFoyer",6,5,2006,FALSE,"VinylSd","VinylSd","BrkFace",82,3,"PConc",3,2,4,6,1,0,547,4,0,0,1072,2,1,7,3,525,"Y",0,44,0,FALSE,"None",0,6,2006,FALSE,140000,TRUE,FALSE,FALSE,3,0
1299,60,"RL",313,63887,1,FALSE,"Corner",TRUE,"Edwards","Feedr","1Fam","2Story",10,5,2008,TRUE,"Stucco","Stucco","Stone",796,3,"PConc",4,2,4,6,1,466,6110,5,950,0,5642,3,1,7,3,1418,"Y",214,292,0,FALSE,"None",0,1,2008,FALSE,160000,TRUE,TRUE,TRUE,4,1
1300,20,"RL",75,7500,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",5,7,1994,TRUE,"BrkFace","BrkFace","None",0,3,"CBlock",2,2,1,2,3,0,1246,5,0,0,1246,3,1,7,2,305,"Y",218,0,0,TRUE,"None",0,5,2010,TRUE,154000,TRUE,FALSE,FALSE,2,1
1301,60,"RL",75.5111542232911,10762,3,TRUE,"Other",TRUE,"Gilbert","Norm","1Fam","2Story",7,5,1999,FALSE,"VinylSd","VinylSd","None",344,3,"PConc",3,2,1,6,1,284,978,5,978,0,1983,3,1,7,3,490,"Y",0,0,0,FALSE,"None",0,5,2009,TRUE,225000,TRUE,TRUE,FALSE,2,1
1302,70,"RL",72.2915032641559,7500,3,FALSE,"Inside",TRUE,"Crawfor","Norm","1Fam","2Story",6,7,1950,FALSE,"Wd Sdng","Wd Sdng","None",0,3,"CBlock",2,2,1,4,1,224,771,2,741,0,1494,3,1,7,1,213,"P",0,0,0,FALSE,"None",0,11,2009,TRUE,177500,TRUE,TRUE,FALSE,1,0
1303,60,"RL",92,10120,4,TRUE,"Inside",TRUE,"NoRidge","Norm","1Fam","2Story",8,5,1994,TRUE,"VinylSd","VinylSd","BrkFace",391,3,"PConc",3,2,1,6,1,425,1165,5,1323,0,2526,4,1,7,2,844,"Y",309,78,0,FALSE,"None",0,12,2006,TRUE,290000,TRUE,TRUE,FALSE,3,1
1304,20,"RL",73,8688,4,TRUE,"Inside",TRUE,"Somerst","Norm","1Fam","1Story",7,5,2005,FALSE,"VinylSd","VinylSd","BrkFace",228,3,"PConc",3,2,3,1,1,1616,1616,5,0,0,1616,3,1,7,2,834,"Y",208,59,0,FALSE,"None",0,4,2006,TRUE,232000,TRUE,FALSE,FALSE,2,0
1305,160,"RM",32,3363,4,TRUE,"Inside",TRUE,"Edwards","Norm","TwnhsE","2Story",7,5,2004,FALSE,"VinylSd","VinylSd","Stone",117,3,"PConc",3,2,1,1,1,976,976,5,732,0,1708,3,1,3,1,380,"Y",0,40,0,FALSE,"None",0,4,2006,TRUE,130000,TRUE,FALSE,FALSE,2,0
1306,20,"RL",108,13173,3,TRUE,"Corner",TRUE,"NridgHt","Norm","1Fam","1Story",9,5,2007,TRUE,"VinylSd","VinylSd","Stone",300,3,"PConc",4,2,1,6,1,80,1652,5,0,0,1652,2,1,7,3,840,"Y",404,102,0,FALSE,"None",0,11,2009,TRUE,325000,TRUE,TRUE,FALSE,3,0
1307,120,"RL",48,6955,3,TRUE,"Inside",TRUE,"NridgHt","Norm","TwnhsE","1Story",7,5,2006,FALSE,"VinylSd","VinylSd","Stone",94,3,"PConc",3,2,1,1,1,1368,1368,5,0,0,1368,2,1,7,2,474,"Y",132,35,0,FALSE,"None",0,9,2006,FALSE,202500,TRUE,TRUE,FALSE,2,0
1308,20,"RL",60,8072,4,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","1Story",5,5,1995,FALSE,"VinylSd","VinylSd","None",0,4,"PConc",3,3,1,5,1,244,990,5,0,0,990,3,1,7,1,480,"Y",0,64,0,FALSE,"None",0,5,2009,TRUE,138000,TRUE,FALSE,FALSE,2,0
1309,20,"RM",100,12000,4,TRUE,"Inside",TRUE,"OldTown","Norm","1Fam","1Story",5,7,2005,FALSE,"MetalSd","MetalSd","None",0,3,"CBlock",2,2,1,6,5,172,924,5,0,0,1122,2,1,7,1,528,"Y",0,36,0,TRUE,"None",0,5,2008,TRUE,147000,TRUE,FALSE,FALSE,2,0
1310,20,"RL",59.9156669090655,7153,4,TRUE,"Inside",TRUE,"SawyerW","Norm","1Fam","1Story",6,5,1991,FALSE,"HdBoard","HdBoard","BrkFace",88,3,"CBlock",3,2,1,6,1,78,1278,4,0,0,1294,3,1,7,2,496,"Y",112,51,0,TRUE,"None",0,6,2008,TRUE,179200,TRUE,FALSE,FALSE,3,0
1311,20,"RL",100,17500,4,TRUE,"Inside",TRUE,"Crawfor","PosA","1Fam","1Story",7,8,2002,FALSE,"BrkFace","HdBoard","None",0,4,"PConc",3,2,3,6,1,496,1902,3,0,0,1902,3,1,7,3,567,"Y",0,207,162,FALSE,"None",0,5,2010,TRUE,335000,TRUE,TRUE,FALSE,3,0
1312,20,"RL",68,8814,4,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","1Story",7,5,2007,FALSE,"VinylSd","VinylSd","BrkFace",80,3,"PConc",3,2,1,6,1,349,1274,5,0,0,1274,3,1,7,2,508,"Y",264,98,0,FALSE,"None",0,1,2007,FALSE,203000,TRUE,FALSE,FALSE,3,0
1313,60,"RL",74.3366034442075,9572,3,TRUE,"Inside",TRUE,"NoRidge","Norm","1Fam","2Story",8,5,1990,FALSE,"Wd Sdng","Wd Sdng","BrkFace",336,3,"PConc",4,2,1,6,1,971,1453,5,1357,0,2810,4,1,7,2,750,"Y",500,0,0,FALSE,"None",0,6,2007,TRUE,302000,TRUE,TRUE,FALSE,2,1
1314,60,"RL",108,14774,3,TRUE,"Corner",TRUE,"NoRidge","Norm","1Fam","2Story",9,5,1999,FALSE,"VinylSd","VinylSd","BrkFace",165,3,"PConc",3,2,1,1,1,1393,1393,5,1177,0,2599,4,1,7,3,779,"Y",668,30,0,FALSE,"None",0,5,2010,TRUE,333168,TRUE,TRUE,FALSE,2,1
1315,20,"RL",60,8190,4,TRUE,"Inside",TRUE,"Edwards","Norm","1Fam","1Story",4,6,1954,TRUE,"Wd Sdng","Wd Sdng","None",0,3,"CBlock",2,2,1,3,1,216,948,5,0,0,948,3,1,7,1,280,"Y",0,36,0,FALSE,"None",0,10,2007,TRUE,119000,TRUE,TRUE,FALSE,2,0
1316,60,"RL",85,11075,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","2Story",6,5,1969,FALSE,"HdBoard","HdBoard","None",0,3,"CBlock",1,2,2,5,2,176,952,3,1020,0,2112,4,1,7,1,576,"Y",280,0,0,FALSE,"None",0,6,2008,TRUE,206900,TRUE,TRUE,FALSE,2,1
1317,20,"RL",61,10226,3,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","1Story",8,5,2008,FALSE,"VinylSd","VinylSd","Stone",270,3,"PConc",4,2,4,1,1,1622,1622,5,0,0,1630,3,1,7,2,860,"Y",172,42,0,FALSE,"None",0,1,2009,TRUE,295493,TRUE,TRUE,FALSE,3,0
1318,120,"FV",47,4230,4,TRUE,"Corner",TRUE,"Somerst","Norm","TwnhsE","1Story",7,5,2007,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",4,3,1,1,1,1352,1352,5,0,0,1352,2,1,7,2,466,"Y",0,241,0,FALSE,"None",0,4,2007,FALSE,208900,TRUE,TRUE,FALSE,2,0
1319,20,"RL",75.5890169690089,14781,2,TRUE,"Other",TRUE,"CollgCr","Norm","1Fam","1Story",8,5,2002,TRUE,"VinylSd","VinylSd","BrkFace",178,3,"PConc",3,2,4,1,1,1753,1753,5,0,0,1787,3,1,7,2,748,"Y",198,150,0,FALSE,"None",0,8,2006,TRUE,275000,TRUE,TRUE,FALSE,2,0
1320,20,"RL",75,10215,4,FALSE,"Inside",TRUE,"Edwards","Norm","1Fam","1Story",4,5,1954,TRUE,"Wd Sdng","Wd Sdng","BrkFace",132,3,"PConc",2,2,1,5,1,372,864,5,0,0,948,3,1,7,1,248,"Y",0,0,0,FALSE,"None",0,2,2007,TRUE,111000,TRUE,FALSE,FALSE,1,0
1321,20,"RL",70,8400,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",6,3,1957,TRUE,"BrkFace","BrkFace","None",0,3,"CBlock",2,2,1,5,3,628,1478,4,0,0,1478,3,1,7,2,442,"Y",114,0,0,FALSE,"None",0,6,2009,TRUE,156500,TRUE,TRUE,FALSE,2,1
1322,20,"RL",71.4298370203407,6627,3,TRUE,"Corner",TRUE,"BrkSide","Feedr","1Fam","1Story",3,6,1950,TRUE,"VinylSd","VinylSd","None",0,3,"CBlock",0,0,0,0,0,0,0,3,0,0,720,2,1,7,1,287,"Y",0,0,0,FALSE,"None",0,7,2008,TRUE,72500,TRUE,FALSE,FALSE,1,0
1323,60,"RL",107,10186,3,TRUE,"Inside",TRUE,"NoRidge","Norm","1Fam","2Story",7,5,1992,FALSE,"HdBoard","HdBoard","None",0,3,"PConc",3,2,1,6,1,76,750,5,862,0,1923,3,1,7,2,564,"Y",240,39,0,FALSE,"None",0,6,2010,TRUE,190000,TRUE,TRUE,FALSE,3,1
1324,30,"RL",50,5330,4,FALSE,"Inside",TRUE,"BrkSide","Norm","1Fam","1Story",4,7,1950,TRUE,"VinylSd","VinylSd","None",0,3,"CBlock",2,2,1,2,1,140,420,4,0,0,708,2,1,7,0,0,"Y",164,0,0,FALSE,"None",0,12,2009,TRUE,82500,FALSE,FALSE,FALSE,1,0
1325,20,"RL",75,9986,4,TRUE,"Inside",TRUE,"Somerst","Norm","1Fam","1Story",8,5,2007,FALSE,"VinylSd","VinylSd","BrkFace",428,3,"PConc",4,2,3,1,1,1795,1795,5,0,0,1795,2,1,7,2,895,"Y",0,49,0,FALSE,"None",0,2,2007,FALSE,147000,TRUE,TRUE,FALSE,2,0
1326,30,"RM",40,3636,4,TRUE,"Inside",TRUE,"IDOTRR","Norm","1Fam","1Story",4,4,1950,FALSE,"AsbShng","AsbShng","None",0,3,"Other",2,1,1,1,1,796,796,2,0,0,796,2,1,7,0,0,"N",0,0,100,TRUE,"None",0,1,2008,TRUE,55000,FALSE,FALSE,FALSE,1,0
1327,30,"RH",70,4270,4,FALSE,"Inside",FALSE,"Edwards","Norm","1Fam","1Story",3,6,2006,FALSE,"MetalSd","MetalSd","None",0,3,"Other",2,2,1,3,1,0,544,5,0,0,774,3,1,7,0,0,"Y",0,0,286,FALSE,"None",0,5,2007,TRUE,79000,FALSE,FALSE,FALSE,1,0
1328,20,"RL",60,6600,4,TRUE,"Inside",TRUE,"Mitchel","Norm","1Fam","1Story",5,9,2008,FALSE,"VinylSd","VinylSd","None",0,4,"CBlock",2,2,1,5,1,175,816,5,0,0,816,3,1,7,1,264,"Y",0,0,0,TRUE,"None",0,10,2008,TRUE,130500,TRUE,TRUE,FALSE,1,1
1329,50,"RM",60,10440,4,TRUE,"Corner",TRUE,"OldTown","Norm","1Fam","1.5Fin",6,7,1950,FALSE,"BrkFace","Wd Sdng","None",0,4,"Other",3,2,1,2,1,1017,1510,5,1208,0,2792,5,1,4,1,520,"Y",0,547,0,TRUE,"Shed",1150,6,2008,TRUE,256000,TRUE,TRUE,FALSE,2,0
1330,60,"RL",63,9084,3,TRUE,"Inside",TRUE,"Gilbert","Norm","1Fam","2Story",7,5,1998,TRUE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,1,1,935,935,4,677,0,1632,3,1,7,3,462,"Y",0,28,0,FALSE,"None",0,6,2006,TRUE,176500,TRUE,TRUE,FALSE,2,1
1331,20,"RL",85,10000,4,TRUE,"Inside",TRUE,"Somerst","Norm","1Fam","1Story",8,5,2006,TRUE,"VinylSd","VinylSd","Stone",410,3,"PConc",3,3,3,1,1,1588,1588,5,0,0,1588,3,1,7,2,825,"Y",144,45,0,FALSE,"None",0,12,2007,TRUE,227000,TRUE,TRUE,FALSE,2,0
1332,80,"RL",55,10780,3,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","SLvl",5,5,1976,FALSE,"MetalSd","MetalSd","None",0,3,"CBlock",2,2,3,5,1,428,911,4,0,0,954,3,1,7,1,576,"Y",0,0,0,FALSE,"None",0,7,2006,TRUE,132500,TRUE,FALSE,FALSE,1,0
1333,20,"RL",67,8877,4,TRUE,"Inside",FALSE,"Edwards","Norm","1Fam","1Story",4,6,1958,FALSE,"MetalSd","MetalSd","None",0,3,"CBlock",2,2,2,5,1,126,816,5,0,0,816,2,1,7,1,288,"Y",0,0,0,FALSE,"None",0,5,2009,TRUE,100000,TRUE,TRUE,FALSE,2,0
1334,50,"RM",60,7200,4,TRUE,"Corner",TRUE,"IDOTRR","Norm","1Fam","1.5Fin",5,6,1995,FALSE,"Wd Sdng","Wd Sdng","None",0,3,"CBlock",2,2,1,1,1,803,803,5,557,0,1360,2,1,7,1,297,"Y",0,65,190,TRUE,"None",0,7,2006,TRUE,125500,TRUE,FALSE,FALSE,1,1
1335,160,"RM",24,2368,4,TRUE,"Inside",TRUE,"BrDale","Norm","TwnhsE","2Story",5,6,1970,FALSE,"HdBoard","HdBoard","None",312,3,"CBlock",2,2,1,2,1,0,765,3,600,0,1365,3,1,6,1,440,"Y",0,36,0,FALSE,"None",0,5,2009,TRUE,125000,TRUE,FALSE,FALSE,1,1
1336,20,"RL",80,9650,4,TRUE,"Inside",TRUE,"NWAmes","Norm","1Fam","1Story",6,5,1977,FALSE,"Plywood","Plywood","BrkFace",360,3,"CBlock",3,2,1,5,1,664,1350,3,0,0,1334,2,1,7,2,630,"Y",0,16,0,FALSE,"None",0,4,2009,TRUE,167900,TRUE,TRUE,FALSE,2,1
1337,90,"RL",87,9246,3,TRUE,"Inside",TRUE,"NWAmes","Feedr","Duplex","1Story",5,5,1973,FALSE,"Plywood","Plywood","BrkFace",564,3,"CBlock",2,2,1,1,1,1656,1656,3,0,0,1656,4,2,7,1,506,"Y",0,211,0,FALSE,"None",0,11,2008,TRUE,135000,TRUE,FALSE,FALSE,2,0
1338,30,"RM",153,4118,3,FALSE,"Corner",FALSE,"OldTown","Feedr","1Fam","1Story",4,4,1950,FALSE,"Wd Sdng","Wd Sdng","None",0,3,"CBlock",2,2,1,1,1,693,693,2,0,0,693,2,1,7,0,0,"N",0,20,0,FALSE,"None",0,3,2006,TRUE,52500,FALSE,FALSE,FALSE,1,0
1339,60,"RL",95,13450,3,TRUE,"Corner",TRUE,"CollgCr","Norm","1Fam","2Story",7,5,2002,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,6,1,216,916,5,941,0,1861,3,1,7,2,492,"Y",146,91,0,FALSE,"None",0,6,2006,TRUE,200000,TRUE,FALSE,FALSE,3,1
1340,20,"RL",120,9560,3,TRUE,"Corner",TRUE,"CollgCr","Norm","1Fam","1Story",5,7,1972,TRUE,"MetalSd","MetalSd","None",0,4,"CBlock",2,2,2,3,1,504,864,5,0,0,864,3,1,7,2,288,"Y",0,0,0,FALSE,"None",0,6,2006,TRUE,128500,TRUE,FALSE,FALSE,1,0
1341,20,"RL",70,8294,4,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","1Story",4,5,1971,FALSE,"MetalSd","MetalSd","None",0,3,"CBlock",2,2,1,1,1,858,858,3,0,0,872,3,1,7,1,480,"Y",0,0,0,TRUE,"None",0,6,2007,TRUE,123000,TRUE,FALSE,FALSE,1,0
1342,20,"RL",66,13695,4,TRUE,"Inside",TRUE,"SawyerW","NR","1Fam","1Story",6,5,2004,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,6,1,300,1114,5,0,0,1114,3,1,7,1,576,"Y",0,78,0,FALSE,"None",0,7,2008,TRUE,155000,TRUE,FALSE,FALSE,2,0
1343,60,"RL",69.2761036822631,9375,4,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","2Story",8,5,2002,FALSE,"VinylSd","VinylSd","BrkFace",149,3,"PConc",3,2,1,1,1,1284,1284,5,885,0,2169,3,1,7,2,647,"Y",192,87,0,FALSE,"None",0,8,2007,TRUE,228500,TRUE,TRUE,FALSE,2,1
1344,50,"RL",57,7558,4,FALSE,"Inside",TRUE,"Crawfor","Norm","1Fam","1.5Fin",6,6,1950,FALSE,"BrkFace","Stone","None",0,3,"Other",2,2,1,1,1,896,896,4,741,0,1913,3,1,7,1,342,"Y",0,0,0,FALSE,"None",0,3,2009,TRUE,177000,TRUE,TRUE,FALSE,1,1
1345,60,"RL",85,11103,3,TRUE,"Corner",TRUE,"CollgCr","Norm","1Fam","2Story",7,5,2006,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,1,1,728,728,5,728,0,1456,3,1,7,3,440,"Y",0,0,0,FALSE,"None",0,7,2007,FALSE,155835,TRUE,TRUE,FALSE,2,1
1346,30,"RM",50,6000,4,TRUE,"Inside",TRUE,"OldTown","Norm","1Fam","1Story",4,4,1950,TRUE,"MetalSd","MetalSd","None",0,3,"PConc",2,2,1,5,1,710,960,4,0,0,960,2,1,7,1,308,"Y",0,0,168,FALSE,"None",0,7,2007,TRUE,108500,TRUE,FALSE,FALSE,1,0
1347,20,"RL",77.3173432020088,20781,2,TRUE,"Other",TRUE,"NWAmes","PosN","1Fam","1Story",7,7,2003,TRUE,"BrkFace","HdBoard","None",0,3,"CBlock",2,2,1,4,3,1203,1568,3,0,0,2156,3,1,7,2,508,"Y",0,80,0,FALSE,"None",0,6,2006,TRUE,262500,TRUE,TRUE,FALSE,2,0
1348,20,"RL",93,15306,3,FALSE,"Corner",TRUE,"Timber","Norm","1Fam","1Story",8,5,2007,FALSE,"VinylSd","VinylSd","Stone",100,3,"PConc",4,2,4,6,1,1652,1732,5,0,0,1776,3,1,7,3,712,"Y",0,0,0,FALSE,"None",0,5,2007,FALSE,283463,TRUE,TRUE,FALSE,3,0
1349,20,"RL",126.271591670225,16196,1,FALSE,"Inside",TRUE,"SawyerW","Norm","1Fam","1Story",7,5,1998,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,4,6,1,39,1482,5,0,0,1494,3,1,7,2,514,"Y",402,25,0,FALSE,"None",0,8,2007,TRUE,215000,TRUE,TRUE,FALSE,3,0
1350,70,"RM",50,5250,4,TRUE,"Inside",TRUE,"OldTown","Norm","1Fam","2Story",8,5,1987,FALSE,"MetalSd","MetalSd","None",0,4,"Other",2,1,1,2,1,425,684,2,1215,205,2358,4,1,7,0,0,"Y",0,54,20,FALSE,"None",0,12,2008,TRUE,122000,FALSE,FALSE,FALSE,2,0
1351,90,"RL",91,11643,4,TRUE,"Inside",TRUE,"NAmes","Artery","Duplex","2Story",5,5,1969,FALSE,"MetalSd","MetalSd","BrkFace",368,3,"CBlock",2,2,1,2,1,748,1248,3,1296,0,2634,6,2,7,1,968,"Y",0,0,0,FALSE,"None",0,8,2009,TRUE,200000,TRUE,FALSE,FALSE,3,3
1352,60,"RL",70,9247,3,TRUE,"Inside",TRUE,"NAmes","Norm","1Fam","2Story",6,6,1962,FALSE,"HdBoard","HdBoard","BrkFace",318,3,"CBlock",2,2,1,3,1,539,858,5,858,0,1716,4,1,7,3,490,"Y",0,84,0,FALSE,"None",0,3,2008,TRUE,171000,TRUE,TRUE,FALSE,1,1
1353,50,"RM",50,6000,4,TRUE,"Inside",TRUE,"BrkSide","Norm","1Fam","1.5Fin",6,9,2000,FALSE,"MetalSd","MetalSd","None",0,3,"Other",2,2,1,1,1,698,698,3,390,0,1176,2,1,7,1,624,"N",210,0,0,FALSE,"None",0,7,2009,TRUE,134900,TRUE,FALSE,FALSE,1,0
1354,50,"RL",56,14720,3,TRUE,"Other",TRUE,"NoRidge","Norm","1Fam","1.5Fin",8,5,1996,TRUE,"VinylSd","VinylSd","BrkFace",579,3,"PConc",3,2,3,6,1,1217,2033,5,1185,0,3238,4,1,7,3,666,"Y",283,86,0,FALSE,"None",0,3,2010,TRUE,410000,TRUE,TRUE,FALSE,3,1
1355,60,"RL",75.0709444355001,10316,3,TRUE,"Inside",TRUE,"CollgCr","Norm","1Fam","2Story",7,5,2000,FALSE,"VinylSd","VinylSd","None",0,3,"PConc",3,2,1,6,1,257,992,5,873,0,1865,3,1,7,2,839,"Y",0,184,0,FALSE,"None",0,6,2008,TRUE,235000,TRUE,TRUE,FALSE,3,1
1356,80,"RL",102,10192,3,TRUE,"Inside",TRUE,"NWAmes","Norm","1Fam","SLvl",7,6,1992,FALSE,"MetalSd","MetalSd","BrkFace",143,3,"CBlock",2,2,1,1,1,570,570,4,698,0,1920,4,1,7,2,487,"Y",0,98,0,TRUE,"None",0,9,2006,TRUE,170000,TRUE,TRUE,FALSE,3,0
1357,20,"RL",69.7057906988545,9477,4,TRUE,"Corner",TRUE,"NAmes","Norm","1Fam","1Story",5,5,1966,FALSE,"HdBoard","HdBoard","BrkFace",65,3,"CBlock",2,2,1,3,1,524,864,3,0,0,892,3,1,7,2,264,"Y",0,0,0,TRUE,"None",0,10,2008,TRUE,110000,TRUE,FALSE,FALSE,1,0
1358,20,"RL",77.2631102173025,12537,3,TRUE,"Other",TRUE,"NAmes","Norm","1Fam","1Story",5,6,2008,FALSE,"VinylSd","VinylSd","None",0,3,"CBlock",2,2,1,6,1,344,1078,5,0,0,1078,3,1,7,3,500,"Y",0,0,0,FALSE,"None",0,4,2010,TRUE,149900,TRUE,TRUE,FALSE,2,1
1359,160,"FV",38.7009236193164,2117,4,TRUE,"Inside",TRUE,"Somerst","Norm","Twnhs","2Story",6,5,2000,FALSE,"MetalSd","MetalSd","BrkFace",216,3,"PConc",3,2,1,6,1,378,756,5,804,0,1573,3,1,7,1,440,"Y",0,32,0,FALSE,"None",0,6,2010,TRUE,177500,TRUE,FALSE,FALSE,2,1
1360,20,"RL",129,16737,4,TRUE,"Other",TRUE,"NridgHt","Norm","1Fam","1Story",9,5,2005,TRUE,"VinylSd","VinylSd","BrkFace",66,3,"PConc",4,2,3,6,1,533,1980,5,0,0,1980,3,1,7,3,770,"Y",194,45,0,FALSE,"None",0,9,2006,TRUE,315000,TRUE,TRUE,FALSE,3,0
1361,70,"RL",51,9842,4,TRUE,"Inside",TRUE,"SWISU","Feedr","1Fam","2Story",5,6,1998,FALSE,"MetalSd","Wd Sdng","None",0,3,"Other",2,1,1,1,1,612,612,5,1611,0,2601,4,1,7,2,621,"Y",183,0,301,FALSE,"None",0,5,2008,TRUE,189000,TRUE,FALSE,FALSE,3,1
1362,20,"RL",124,16158,3,FALSE,"Inside",FALSE,"StoneBr","Norm","1Fam","1Story",7,5,2005,TRUE,"VinylSd","VinylSd","Stone",16,3,"PConc",4,2,3,5,1,256,1530,5,0,0,1530,3,1,7,3,430,"Y",168,36,0,FALSE,"None",0,6,2009,TRUE,260000,TRUE,TRUE,FALSE,3,0
